DEPTH,CALI,DRHO,NPHI,PEF,RT,KLOGH,PHIF,VSH
3627.6,8.625,0.054,0.158,6.137,83.216,0.129,0.07,0.384
3627.7,8.625,0.055,0.162,6.129,56.864,0.138,0.074,0.384
3627.8,8.625,0.054,0.166,6.111,89.777,0.144,0.079,0.386
3627.9,8.625,0.054,0.167,6.095,78.182,0.197,0.083,0.374
3628,8.625,0.056,0.167,6.082,127.748,0.212,0.083,0.371
3628.1,8.625,0.061,0.165,6.045,147.775,0.283,0.08,0.354
3628.2,8.625,0.065,0.164,5.964,113.4,0.275,0.077,0.353
3628.3,8.625,0.067,0.163,5.861,72.84,0.201,0.079,0.37
3628.4,8.625,0.065,0.165,5.779,63.718,0.358,0.085,0.347
3628.5,8.625,0.061,0.167,5.749,52.241,0.403,0.094,0.349
3628.6,8.625,0.057,0.168,5.751,45.896,0.448,0.102,0.352
3628.7,8.594,0.054,0.172,5.758,51.448,0.571,0.109,0.346
3628.8,8.578,0.051,0.174,5.758,52.588,0.474,0.113,0.359
3628.9,8.625,0.05,0.173,5.757,50.007,1.092,0.151,0.349
3629,8.578,0.05,0.175,5.752,45.888,0.827,0.151,0.332
3629.1,8.625,0.052,0.175,5.727,48.609,0.835,0.151,0.329
3629.2,8.625,0.053,0.173,5.673,54.317,0.496,0.151,0.354
3629.3,8.625,0.05,0.17,5.613,40.896,0.628,0.151,0.374
3629.4,8.625,0.047,0.168,5.584,40.766,0.735,0.151,0.367
3629.5,8.625,0.044,0.167,5.62,39.858,1.117,0.148,0.348
3629.6,8.625,0.044,0.169,5.712,42.345,1.343,0.149,0.341
3629.7,8.625,0.048,0.175,5.822,42.989,1.293,0.15,0.343
3629.8,8.625,0.051,0.183,5.904,45.872,0.487,0.114,0.358
3629.9,8.625,0.053,0.188,5.945,41.549,0.526,0.111,0.352
3630,8.625,0.052,0.189,5.953,34.684,0.715,0.109,0.336
3630.1,8.625,0.049,0.187,5.947,29.388,0.454,0.109,0.357
3630.2,8.625,0.044,0.186,5.94,30.148,0.545,0.109,0.348
3630.3,8.625,0.04,0.186,5.94,31.23,0.607,0.108,0.343
3630.4,8.625,0.039,0.187,5.947,27.403,0.37,0.107,0.365
3630.5,8.625,0.042,0.188,5.971,23.44,0.394,0.104,0.359
3630.6,8.625,0.047,0.189,6.008,17.25,0.404,0.1,0.355
3630.7,8.625,0.052,0.19,6.03,15.898,0.382,0.097,0.355
3630.8,8.625,0.055,0.191,6.016,13.853,0.329,0.097,0.362
3630.9,8.625,0.056,0.194,5.977,12.055,0.264,0.1,0.376
3631,8.625,0.055,0.196,5.94,10.748,0.333,0.105,0.369
3631.1,8.625,0.055,0.196,5.921,8.889,0.29,0.108,0.378
3631.2,8.625,0.057,0.194,5.901,7.465,0.231,0.107,0.388
3631.3,8.625,0.062,0.193,5.878,6.83,0.245,0.103,0.382
3631.4,8.625,0.066,0.193,5.863,5.805,0.194,0.099,0.389
3631.5,8.672,0.067,0.192,5.873,6.153,0.076,0.095,0.431
3631.6,8.672,0.063,0.194,5.925,6.701,0.074,0.091,0.429
3631.7,8.672,0.052,0.196,6.015,6.29,0.116,0.091,0.407
3631.8,8.672,0.037,0.198,6.139,4.993,0.254,0.092,0.37
3631.9,8.672,0.022,0.201,6.318,3.532,0.182,0.093,0.387
3632,8.672,0.012,0.204,6.541,3.41,0.116,0.091,0.407
3632.1,8.625,0.012,0.21,6.733,4.304,0.181,0.083,0.379
3632.2,8.641,0.021,0.208,6.803,4.36,0.137,0.074,0.384
3632.3,8.641,0.033,0.21,6.712,4.505,0.084,0.069,0.403
3632.4,8.625,0.044,0.21,6.49,6.339,0.065,0.069,0.415
3632.5,8.625,0.053,0.21,6.219,5.936,0.056,0.073,0.427
3632.6,8.625,0.061,0.211,5.973,3.878,0.128,0.079,0.392
3632.7,8.625,0.068,0.209,5.796,3.929,0.209,0.085,0.374
3632.8,8.625,0.072,0.207,5.696,4.118,0.229,0.093,0.376
3632.9,8.625,0.07,0.205,5.665,4.352,0.342,0.103,0.365
3633,8.625,0.061,0.205,5.698,4.343,0.323,0.114,0.379
3633.1,8.625,0.047,0.206,5.795,4.386,0.274,0.124,0.395
3633.2,8.625,0.037,0.209,5.93,4.566,0.293,0.128,0.395
3633.3,8.625,0.034,0.214,6.069,4.607,0.328,0.124,0.386
3633.4,8.625,0.04,0.22,6.155,3.989,0.428,0.113,0.364
3633.5,8.625,0.05,0.223,6.149,3.281,0.359,0.101,0.362
3633.6,8.625,0.063,0.222,6.038,3.214,0.288,0.092,0.364
3633.7,8.625,0.074,0.218,5.864,3.998,0.295,0.088,0.359
3633.8,8.625,0.081,0.213,5.723,6.205,0.372,0.092,0.352
3633.9,8.625,0.081,0.21,5.687,5.363,0.572,0.102,0.34
3634,8.625,0.075,0.21,5.765,3.624,0.988,0.113,0.323
3634.1,8.625,0.07,0.211,5.897,2.705,0.978,0.12,0.33
3634.2,8.625,0.069,0.212,5.994,2.617,0.955,0.124,0.334
3634.3,8.625,0.07,0.211,6.028,3.968,1.328,0.126,0.32
3634.4,8.625,0.068,0.21,5.99,3.995,1.446,0.131,0.321
3634.5,8.625,0.065,0.207,5.893,4.177,1.648,0.139,0.322
3634.6,8.625,0.061,0.206,5.755,5.282,3.502,0.18,0.322
3634.7,8.594,0.059,0.197,5.616,6.015,4.429,0.18,0.311
3634.8,8.594,0.057,0.194,5.535,6.264,3.474,0.18,0.322
3634.9,8.625,0.057,0.186,5.513,6.362,3.216,0.176,0.322
3635,8.625,0.059,0.182,5.509,6.919,5.375,0.172,0.294
3635.1,8.625,0.064,0.179,5.477,7.234,4.615,0.167,0.297
3635.2,8.625,0.069,0.178,5.397,7.155,4.541,0.166,0.296
3635.3,8.625,0.07,0.178,5.284,7.239,5.409,0.167,0.29
3635.4,8.578,0.068,0.181,5.165,7.51,5.702,0.173,0.292
3635.5,8.625,0.064,0.177,5.07,7.862,5.608,0.176,0.296
3635.6,8.625,0.063,0.175,5.018,7.945,6.835,0.179,0.289
3635.7,8.601,0.064,0.176,4.996,8.022,8.049,0.181,0.283
3635.8,8.578,0.065,0.176,4.981,7.895,5.357,0.183,0.304
3635.9,8.578,0.065,0.176,4.961,7.589,6.38,0.186,0.298
3636,8.578,0.063,0.177,4.945,7.379,7.267,0.19,0.295
3636.1,8.578,0.061,0.178,4.944,7.016,5.836,0.193,0.309
3636.2,8.602,0.059,0.176,4.963,7.021,5.777,0.194,0.31
3636.3,8.625,0.056,0.177,5.003,6.929,4.786,0.195,0.32
3636.4,8.625,0.052,0.18,5.085,6.497,4.06,0.195,0.328
3636.5,8.578,0.046,0.19,5.224,5.919,1.982,0.196,0.363
3636.6,8.625,0.039,0.197,5.417,5.44,1.716,0.193,0.368
3636.7,8.625,0.032,0.206,5.628,5.192,1.293,0.19,0.379
3636.8,8.625,0.027,0.212,5.798,4.76,0.518,0.151,0.389
3636.9,8.625,0.026,0.213,5.879,4.54,0.268,0.14,0.41
3637,8.625,0.029,0.211,5.865,4.696,0.317,0.13,0.393
3637.1,8.625,0.032,0.209,5.792,4.587,0.15,0.124,0.424
3637.2,8.625,0.034,0.208,5.722,4.539,0.116,0.123,0.436
3637.3,8.625,0.035,0.21,5.69,4.304,0.14,0.125,0.428
3637.4,8.625,0.036,0.212,5.721,4.356,0.127,0.128,0.436
3637.5,8.625,0.039,0.214,5.798,4.247,0.178,0.128,0.42
3637.6,8.625,0.044,0.215,5.862,4.196,0.184,0.126,0.416
3637.7,8.625,0.048,0.215,5.861,4.281,0.152,0.122,0.422
3637.8,8.625,0.05,0.215,5.784,4.225,0.298,0.12,0.387
3637.9,8.625,0.052,0.214,5.67,4.135,0.386,0.12,0.374
3638,8.625,0.057,0.211,5.555,4.244,0.347,0.12,0.38
3638.1,8.625,0.063,0.207,5.449,4.241,0.521,0.123,0.363
3638.2,8.625,0.069,0.203,5.358,4.266,0.5,0.128,0.37
3638.3,8.625,0.07,0.202,5.291,4.386,0.393,0.137,0.389
3638.4,8.625,0.066,0.205,5.271,4.543,0.823,0.181,0.392
3638.5,8.625,0.06,0.207,5.297,4.613,0.975,0.186,0.389
3638.6,8.625,0.055,0.208,5.334,4.604,0.972,0.187,0.39
3638.7,8.625,0.054,0.205,5.36,4.639,0.921,0.185,0.391
3638.8,8.625,0.055,0.202,5.378,4.921,0.972,0.182,0.385
3638.9,8.625,0.055,0.201,5.399,5.644,0.896,0.181,0.388
3639,8.625,0.052,0.203,5.428,6.136,0.723,0.182,0.4
3639.1,8.625,0.046,0.206,5.46,6.288,1.19,0.186,0.379
3639.2,8.625,0.041,0.208,5.493,6.889,1.558,0.187,0.367
3639.3,8.625,0.04,0.206,5.527,7.674,1.793,0.185,0.358
3639.4,8.625,0.044,0.198,5.552,8.354,1.757,0.179,0.354
3639.5,8.625,0.049,0.19,5.551,8.767,1.321,0.172,0.362
3639.6,8.625,0.054,0.184,5.514,8.711,1.939,0.168,0.339
3639.7,8.625,0.056,0.182,5.452,8.752,3.235,0.166,0.313
3639.8,8.625,0.057,0.181,5.385,9.046,3.813,0.166,0.305
3639.9,8.625,0.058,0.179,5.322,9.221,2.981,0.166,0.317
3640,8.625,0.057,0.18,5.269,9.685,5.707,0.167,0.287
3640.1,8.578,0.056,0.178,5.226,10.255,5.884,0.168,0.286
3640.2,8.609,0.054,0.173,5.191,11.285,6.898,0.169,0.279
3640.3,8.578,0.052,0.175,5.158,13.208,9.697,0.171,0.265
3640.4,8.578,0.051,0.173,5.129,15.809,13.493,0.173,0.25
3640.5,8.578,0.051,0.173,5.113,16.109,12.405,0.173,0.255
3640.6,8.578,0.051,0.174,5.119,17.051,11.297,0.174,0.26
3640.7,8.609,0.051,0.172,5.147,17.791,13.332,0.174,0.252
3640.8,8.625,0.051,0.172,5.176,19.115,11.398,0.175,0.261
3640.9,8.625,0.05,0.171,5.18,19.511,11.19,0.177,0.263
3641,8.625,0.049,0.173,5.15,19.31,11.303,0.179,0.265
3641.1,8.578,0.048,0.172,5.104,20.347,8.358,0.18,0.28
3641.2,8.578,0.048,0.171,5.086,19.589,6.943,0.18,0.289
3641.3,8.578,0.049,0.168,5.114,20.892,9.12,0.178,0.274
3641.4,8.578,0.05,0.17,5.179,19.555,8.293,0.178,0.263
3641.5,8.578,0.052,0.172,5.245,19.361,7.541,0.179,0.284
3641.6,8.578,0.052,0.174,5.298,18.057,8.489,0.181,0.28
3641.7,8.578,0.052,0.177,5.332,18.066,7.876,0.183,0.286
3641.8,8.578,0.052,0.18,5.351,16.576,7.851,0.186,0.288
3641.9,8.578,0.052,0.183,5.367,15.67,7.594,0.189,0.292
3642,8.578,0.052,0.185,5.388,15.048,10.828,0.191,0.277
3642.1,8.594,0.052,0.185,5.406,15.302,15.688,0.191,0.259
3642.2,8.625,0.053,0.185,5.409,14.421,15.839,0.19,0.258
3642.3,8.625,0.053,0.185,5.383,13.675,12.779,0.188,0.267
3642.4,8.625,0.052,0.184,5.315,11.807,14.155,0.186,0.26
3642.5,8.625,0.05,0.182,5.215,11.894,11.271,0.184,0.269
3642.6,8.625,0.049,0.18,5.123,11.612,11.558,0.183,0.267
3642.7,8.625,0.05,0.179,5.095,12.671,12.241,0.182,0.263
3642.8,8.625,0.052,0.179,5.149,13.292,9.989,0.182,0.273
3642.9,8.625,0.052,0.18,5.242,13.518,8.058,0.183,0.284
3643,8.625,0.051,0.181,5.31,13.463,10.116,0.185,0.275
3643.1,8.625,0.049,0.182,5.317,14.214,10.166,0.187,0.276
3643.2,8.625,0.047,0.182,5.281,13.848,14.397,0.187,0.26
3643.3,8.625,0.046,0.181,5.24,14.341,14.332,0.187,0.26
3643.4,8.625,0.046,0.18,5.217,14.535,11.568,0.186,0.27
3643.5,8.625,0.049,0.179,5.208,15.106,10.19,0.185,0.274
3643.6,8.625,0.054,0.18,5.199,15.446,15.621,0.183,0.253
3643.7,8.594,0.058,0.183,5.183,15.653,15.383,0.184,0.254
3643.8,8.625,0.059,0.181,5.175,16.463,17.037,0.185,0.25
3643.9,8.625,0.058,0.182,5.185,17.34,17.956,0.187,0.257
3644,8.625,0.057,0.183,5.219,17.724,13.388,0.188,0.264
3644.1,8.625,0.056,0.185,5.266,17.931,13.924,0.19,0.264
3644.2,8.625,0.054,0.186,5.294,18.966,17.71,0.191,0.254
3644.3,8.625,0.053,0.187,5.279,19.643,17.391,0.193,0.256
3644.4,8.625,0.053,0.185,5.214,19.963,18.966,0.194,0.252
3644.5,8.609,0.054,0.185,5.126,20.445,26.623,0.195,0.237
3644.6,8.578,0.055,0.182,5.063,20.686,29.931,0.195,0.232
3644.7,8.609,0.055,0.179,5.046,21.214,28.118,0.195,0.235
3644.8,8.578,0.053,0.184,5.056,21.967,27.629,0.198,0.238
3644.9,8.578,0.051,0.185,5.066,22.613,22.628,0.198,0.248
3645,8.578,0.05,0.186,5.064,22.84,20.912,0.198,0.252
3645.1,8.578,0.05,0.187,5.069,23.46,21.192,0.197,0.25
3645.2,8.609,0.052,0.185,5.096,24.376,19.867,0.195,0.252
3645.3,8.578,0.053,0.189,5.137,24.209,22.285,0.196,0.247
3645.4,8.578,0.054,0.189,5.174,24.145,18.806,0.195,0.254
3645.5,8.578,0.056,0.188,5.197,23.438,20.448,0.194,0.249
3645.6,8.578,0.057,0.188,5.213,23.502,27.965,0.192,0.232
3645.7,8.578,0.058,0.189,5.242,25.222,24.892,0.19,0.236
3645.8,8.578,0.057,0.19,5.286,25.355,17.69,0.187,0.25
3645.9,8.578,0.055,0.188,5.323,25.117,11.361,0.186,0.27
3646,8.578,0.052,0.185,5.332,23.475,10.057,0.185,0.275
3646.1,8.602,0.051,0.178,5.307,22.653,10.453,0.184,0.273
3646.2,8.625,0.051,0.177,5.263,23.805,9.915,0.186,0.277
3646.3,8.625,0.052,0.18,5.225,26.214,11.655,0.189,0.271
3646.4,8.625,0.052,0.185,5.205,27.857,14.806,0.192,0.263
3646.5,8.625,0.051,0.19,5.202,28.99,13.84,0.195,0.269
3646.6,8.625,0.05,0.192,5.208,29.154,11.732,0.196,0.278
3646.7,8.625,0.048,0.191,5.223,27.801,9.974,0.195,0.285
3646.8,8.625,0.046,0.189,5.26,27.696,7.323,0.193,0.298
3646.9,8.578,0.046,0.191,5.32,27.218,8.204,0.191,0.291
3647,8.625,0.047,0.186,5.388,29.364,11.516,0.187,0.271
3647.1,8.625,0.049,0.186,5.432,31.904,9.722,0.185,0.276
3647.2,8.625,0.052,0.188,5.42,35.349,7.007,0.183,0.291
3647.3,8.625,0.057,0.19,5.359,35.694,7.103,0.183,0.29
3647.4,8.578,0.061,0.193,5.276,33.51,10.734,0.185,0.272
3647.5,8.609,0.065,0.192,5.207,31.245,14.486,0.185,0.258
3647.6,8.602,0.066,0.187,5.165,29.128,16.306,0.186,0.253
3647.7,8.625,0.064,0.187,5.137,28.192,18.994,0.189,0.248
3647.8,8.625,0.058,0.188,5.12,26.307,20.715,0.193,0.248
3647.9,8.625,0.05,0.189,5.132,27.196,17.106,0.197,0.26
3648,8.625,0.042,0.189,5.191,26.162,23.03,0.199,0.247
3648.1,8.625,0.037,0.188,5.285,26.106,13.845,0.198,0.271
3648.2,8.625,0.034,0.187,5.366,22.912,9.243,0.195,0.289
3648.3,8.625,0.034,0.185,5.401,22.276,8.94,0.192,0.287
3648.4,8.625,0.035,0.185,5.395,20.877,7.445,0.189,0.294
3648.5,8.625,0.037,0.187,5.38,19.972,8.952,0.188,0.284
3648.6,8.602,0.038,0.192,5.372,18.498,10.813,0.189,0.276
3648.7,8.609,0.039,0.192,5.359,19.556,9.639,0.189,0.281
3648.8,8.625,0.038,0.196,5.34,19.57,11.38,0.191,0.275
3648.9,8.625,0.037,0.198,5.334,19.257,8.159,0.193,0.293
3649,8.625,0.036,0.2,5.357,19.219,10.759,0.195,0.281
3649.1,8.602,0.035,0.202,5.384,18.604,12.475,0.197,0.276
3649.2,8.609,0.037,0.198,5.379,18.602,12.929,0.197,0.273
3649.3,8.625,0.041,0.197,5.338,18.045,11.647,0.197,0.279
3649.4,8.625,0.045,0.195,5.294,18.338,9.614,0.196,0.288
3649.5,8.625,0.049,0.193,5.273,17.242,7.696,0.195,0.297
3649.6,8.625,0.053,0.192,5.266,17.337,7.726,0.195,0.297
3649.7,8.625,0.056,0.194,5.242,16.719,6.785,0.195,0.303
3649.8,8.625,0.057,0.197,5.2,15.733,8.354,0.196,0.294
3649.9,8.625,0.057,0.2,5.17,15.171,12.438,0.197,0.276
3650,8.578,0.056,0.203,5.175,14.258,13.164,0.198,0.274
3650.1,8.602,0.056,0.199,5.205,13.467,7.926,0.197,0.298
3650.2,8.625,0.055,0.199,5.237,12.595,6.626,0.197,0.306
3650.3,8.625,0.052,0.2,5.267,12.376,8.487,0.198,0.295
3650.4,8.625,0.048,0.2,5.301,12.811,8.387,0.196,0.294
3650.5,8.625,0.045,0.198,5.349,12.201,5.589,0.193,0.31
3650.6,8.625,0.046,0.196,5.399,13.058,3.373,0.188,0.331
3650.7,8.625,0.048,0.196,5.441,12.283,2.886,0.185,0.335
3650.8,8.625,0.049,0.2,5.49,12.303,3.253,0.184,0.329
3650.9,8.625,0.049,0.207,5.55,11.066,3.63,0.187,0.326
3651,8.625,0.046,0.213,5.616,11.209,3.562,0.19,0.33
3651.1,8.625,0.045,0.216,5.655,10.493,2.832,0.191,0.342
3651.2,8.625,0.046,0.217,5.651,10.008,0.815,0.154,0.369
3651.3,8.625,0.049,0.217,5.621,9.834,0.737,0.15,0.37
3651.4,8.625,0.053,0.218,5.595,9.009,0.635,0.147,0.375
3651.5,8.625,0.057,0.218,5.588,8.79,0.662,0.145,0.371
3651.6,8.625,0.058,0.219,5.579,8.489,1.539,0.145,0.331
3651.7,8.672,0.057,0.215,5.549,7.855,1.747,0.148,0.326
3651.8,8.625,0.056,0.215,5.511,6.928,1.386,0.15,0.34
3651.9,8.625,0.059,0.213,5.496,6.517,0.704,0.15,0.372
3652,8.625,0.066,0.214,5.509,6.017,0.769,0.146,0.365
3652.1,8.625,0.076,0.215,5.502,5.797,0.967,0.141,0.349
3652.2,8.625,0.084,0.215,5.447,5.564,0.92,0.138,0.349
3652.3,8.625,0.088,0.213,5.356,5.553,0.942,0.141,0.35
3652.4,8.625,0.088,0.213,5.265,5.777,1.11,0.149,0.35
3652.5,8.625,0.083,0.214,5.188,5.68,2.464,0.192,0.349
3652.6,8.625,0.078,0.217,5.117,5.806,3.635,0.199,0.337
3652.7,8.625,0.073,0.217,5.059,5.802,4.485,0.204,0.331
3652.8,8.625,0.071,0.216,5.036,5.793,4.088,0.206,0.337
3652.9,8.625,0.07,0.215,5.053,5.781,3.616,0.206,0.343
3653,8.625,0.07,0.216,5.094,5.63,4.097,0.206,0.338
3653.1,8.625,0.07,0.219,5.134,5.743,4.936,0.208,0.33
3653.2,8.625,0.07,0.222,5.16,5.712,6.125,0.21,0.321
3653.3,8.625,0.069,0.224,5.179,5.76,7.57,0.211,0.312
3653.4,8.625,0.069,0.223,5.193,6.147,10.642,0.212,0.297
3653.5,8.625,0.068,0.223,5.196,6.027,7.992,0.213,0.312
3653.6,8.625,0.065,0.223,5.185,6.18,6.848,0.215,0.32
3653.7,8.625,0.062,0.222,5.158,6.105,7.924,0.216,0.314
3653.8,8.625,0.056,0.22,5.137,6.096,10.014,0.217,0.304
3653.9,8.625,0.051,0.218,5.141,6.178,10.607,0.218,0.302
3654,8.625,0.047,0.217,5.187,6.303,9.735,0.218,0.306
3654.1,8.625,0.045,0.218,5.253,6.206,8.892,0.219,0.312
3654.2,8.625,0.045,0.22,5.3,6.436,7.299,0.22,0.322
3654.3,8.625,0.047,0.221,5.314,6.209,7.886,0.221,0.319
3654.4,8.625,0.05,0.22,5.322,6.027,8.547,0.219,0.314
3654.5,8.656,0.051,0.223,5.341,6.003,7.248,0.22,0.322
3654.6,8.625,0.051,0.223,5.358,5.908,7.751,0.22,0.319
3654.7,8.625,0.047,0.223,5.337,5.777,7.974,0.22,0.317
3654.8,8.625,0.042,0.224,5.284,5.663,5.308,0.22,0.338
3654.9,8.625,0.038,0.225,5.246,5.549,4.999,0.221,0.341
3655,8.625,0.035,0.224,5.257,5.654,4.835,0.221,0.342
3655.1,8.625,0.035,0.22,5.304,5.399,6.269,0.218,0.327
3655.2,8.625,0.039,0.215,5.351,5.344,5.529,0.214,0.33
3655.3,8.625,0.043,0.209,5.376,5.076,6.027,0.208,0.321
3655.4,8.578,0.048,0.206,5.386,4.923,4.666,0.203,0.329
3655.5,8.625,0.05,0.204,5.387,4.839,2.836,0.199,0.349
3655.6,8.625,0.052,0.204,5.382,4.661,3.736,0.196,0.333
3655.7,8.625,0.057,0.205,5.362,4.557,3.192,0.193,0.338
3655.8,8.625,0.064,0.206,5.308,4.4,2.434,0.19,0.348
3655.9,8.625,0.071,0.204,5.211,4.309,2.718,0.188,0.341
3656,8.625,0.074,0.201,5.089,4.467,3.118,0.188,0.335
3656.1,8.625,0.073,0.198,4.978,4.335,1.905,0.19,0.36
3656.2,8.625,0.069,0.197,4.898,4.36,1.521,0.193,0.373
3656.3,8.625,0.064,0.199,4.851,4.407,1.667,0.197,0.373
3656.4,8.625,0.058,0.202,4.824,4.386,1.168,0.2,0.393
3656.5,8.625,0.054,0.203,4.818,4.437,1.01,0.202,0.401
3656.6,8.625,0.051,0.203,4.83,4.332,1.421,0.202,0.385
3656.7,8.625,0.051,0.202,4.849,4.143,1.535,0.201,0.38
3656.8,8.625,0.051,0.202,4.874,4.051,1.508,0.2,0.38
3656.9,8.625,0.054,0.206,4.907,4.225,1.752,0.199,0.372
3657,8.625,0.057,0.211,4.945,4.371,2.215,0.199,0.36
3657.1,8.625,0.06,0.216,4.981,4.655,2.236,0.197,0.359
3657.2,8.625,0.062,0.22,5.016,4.402,2.124,0.196,0.361
3657.3,8.578,0.065,0.224,5.051,4.424,1.105,0.195,0.362
3657.4,8.625,0.067,0.221,5.085,4.288,0.847,0.193,0.372
3657.5,8.625,0.069,0.22,5.116,4.217,0.759,0.192,0.374
3657.6,8.625,0.067,0.219,5.145,3.887,0.578,0.19,0.386
3657.7,8.625,0.06,0.221,5.189,3.74,0.719,0.189,0.375
3657.8,8.625,0.048,0.224,5.256,3.945,0.928,0.187,0.364
3657.9,8.625,0.038,0.225,5.334,3.978,1.347,0.184,0.347
3658,8.625,0.033,0.224,5.391,3.793,1.377,0.184,0.346
3658.1,8.625,0.031,0.223,5.415,3.595,1.661,0.194,0.337
3658.2,8.625,0.027,0.223,5.458,3.31,1.601,0.201,0.344
3658.3,8.625,0.018,0.223,5.563,3.346,3.951,0.202,0.335
3658.4,8.625,0.007,0.221,5.712,3.389,8.473,0.207,0.303
3658.5,8.625,0.005,0.217,5.809,3.328,9.238,0.208,0.3
3658.6,8.625,0.012,0.215,5.779,3.145,9.196,0.207,0.299
3658.7,8.672,0.023,0.214,5.66,3.065,9.572,0.206,0.296
3658.8,8.672,0.032,0.216,5.536,2.996,15.967,0.209,0.274
3658.9,8.672,0.035,0.216,5.456,2.825,13.97,0.215,0.286
3659,8.672,0.033,0.214,5.403,2.915,16.639,0.221,0.283
3659.1,8.672,0.032,0.215,5.34,2.793,22.892,0.227,0.273
3659.2,8.672,0.032,0.219,5.263,2.802,29.313,0.231,0.264
3659.3,8.672,0.034,0.224,5.191,2.827,40.617,0.233,0.25
3659.4,8.625,0.035,0.229,5.135,2.824,56.273,0.233,0.235
3659.5,8.625,0.034,0.228,5.103,2.735,61.405,0.232,0.23
3659.6,8.625,0.033,0.226,5.098,2.713,64.309,0.229,0.225
3659.7,8.625,0.035,0.223,5.112,2.651,59.057,0.224,0.225
3659.8,8.625,0.039,0.221,5.125,2.672,43.232,0.22,0.236
3659.9,8.625,0.043,0.218,5.119,2.766,60.926,0.217,0.217
3660,8.625,0.042,0.216,5.088,2.906,43.025,0.218,0.235
3660.1,8.625,0.037,0.215,5.052,2.914,40.309,0.221,0.241
3660.2,8.672,0.031,0.212,5.034,2.832,33.034,0.223,0.252
3660.3,8.672,0.027,0.211,5.065,2.892,34.55,0.223,0.25
3660.4,8.625,0.026,0.214,5.162,2.925,39.335,0.221,0.242
3660.5,8.625,0.029,0.214,5.294,2.908,28.551,0.215,0.252
3660.6,8.625,0.038,0.214,5.37,2.866,17.022,0.206,0.269
3660.7,8.625,0.053,0.211,5.307,3.098,19.399,0.197,0.255
3660.8,8.625,0.069,0.205,5.121,3.406,23.449,0.192,0.241
3660.9,8.625,0.079,0.199,4.908,3.558,36.99,0.195,0.221
3661,8.625,0.079,0.195,4.758,3.393,100.151,0.205,0.182
3661.1,8.625,0.074,0.195,4.67,3.152,191.505,0.218,0.162
3661.2,8.625,0.067,0.195,4.594,3.06,243.075,0.228,0.16
3661.3,8.625,0.062,0.195,4.515,3.091,350.782,0.234,0.148
3661.4,8.625,0.057,0.195,4.451,3.27,428.988,0.238,0.141
3661.5,8.625,0.054,0.195,4.435,3.419,404.474,0.24,0.146
3661.6,8.625,0.053,0.197,4.453,3.517,418.486,0.242,0.146
3661.7,8.578,0.052,0.201,4.48,3.705,436.799,0.244,0.146
3661.8,8.625,0.05,0.197,4.504,3.859,361.063,0.242,0.153
3661.9,8.625,0.048,0.194,4.538,3.91,368.747,0.238,0.149
3662,8.625,0.047,0.188,4.603,3.988,414.095,0.231,0.137
3662.1,8.625,0.048,0.179,4.688,4.153,412.133,0.221,0.128
3662.2,8.578,0.051,0.174,4.763,4.128,347.839,0.213,0.129
3662.3,8.625,0.054,0.165,4.804,3.94,356.906,0.205,0.121
3662.4,8.625,0.058,0.165,4.806,3.767,345.661,0.202,0.119
3662.5,8.578,0.062,0.165,4.785,3.549,314.431,0.2,0.123
3662.6,8.609,0.065,0.164,4.747,3.423,311.552,0.2,0.123
3662.7,8.625,0.066,0.169,4.726,3.17,391.092,0.203,0.115
3662.8,8.625,0.065,0.175,4.732,3.026,500.864,0.208,0.107
3662.9,8.625,0.065,0.181,4.745,3.078,554.193,0.213,0.106
3663,8.625,0.066,0.186,4.729,3.089,547.509,0.216,0.11
3663.1,8.625,0.067,0.188,4.668,3.19,557.8,0.218,0.111
3663.2,8.625,0.067,0.191,4.598,3.224,540.775,0.22,0.114
3663.3,8.578,0.066,0.196,4.558,3.237,722.487,0.223,0.103
3663.4,8.625,0.065,0.194,4.549,3.204,818.154,0.224,0.097
3663.5,8.625,0.063,0.192,4.543,3.306,664.176,0.225,0.109
3663.6,8.625,0.061,0.19,4.517,3.349,615.148,0.225,0.113
3663.7,8.625,0.06,0.187,4.484,3.6,645.753,0.225,0.11
3663.8,8.625,0.06,0.184,4.465,3.81,699.817,0.225,0.106
3663.9,8.625,0.059,0.182,4.46,3.865,709.003,0.224,0.105
3664,8.609,0.058,0.181,4.458,4.017,705.263,0.225,0.105
3664.1,8.609,0.057,0.176,4.456,4.025,646.053,0.222,0.108
3664.2,8.578,0.056,0.178,4.457,4.193,689.919,0.223,0.105
3664.3,8.578,0.056,0.178,4.47,4.418,512.999,0.223,0.119
3664.4,8.625,0.056,0.178,4.493,4.652,517.243,0.223,0.119
3664.5,8.594,0.057,0.176,4.515,4.894,486.219,0.222,0.121
3664.6,8.594,0.057,0.178,4.528,5.064,559.052,0.223,0.115
3664.7,8.578,0.059,0.179,4.535,5.52,758.575,0.222,0.099
3664.8,8.578,0.061,0.18,4.544,5.77,606.705,0.221,0.109
3664.9,8.578,0.062,0.178,4.553,5.919,605.406,0.218,0.107
3665,8.625,0.063,0.177,4.55,6.066,589.523,0.218,0.108
3665.1,8.625,0.063,0.177,4.519,6.222,593.697,0.218,0.108
3665.2,8.625,0.061,0.176,4.459,6.525,779.55,0.22,0.096
3665.3,8.625,0.058,0.177,4.381,7.201,1013.061,0.223,0.087
3665.4,8.578,0.054,0.182,4.308,7.675,1052.238,0.228,0.09
